ID,X,Y,Z,Indoor,InCar,BSdist,GCellID,Relay,RxNodeID,FreqInGHz,BandwidthMHz,N0,RSSI,BestRSRP,BestRSRPNode,BestSINR,RoIDbm,BestCouplingLoss,MaxTxAg,MaxRxAg,AssoTxAg,AssoRxAg,MaxTransmitBeamID
2003,-155.988074,359.85622,1.5,false,false,121.418133,3,true,2003,3.7,1.728,-104.62456261857125,0.00010243705026289272,-39.922652205022644,259,22.01488914801989,-1000,-78.29765220502264,14.479627299835709,-1000,14.479627299835709,0,0
2013,-493.597947,377.46788,1.5,false,false,250.953056,3,true,2013,3.7,1.728,-104.62456261857125,0.00043848195303643184,-33.70253183048,131,15.451331100364968,-1000,-72.07753183048,14.072259744823944,-1000,14.072259744823944,0,0
2119,-345.067672,422.422506,1.5,false,false,98.500073,3,true,2119,0.7,1.728,-104.62456261857125,0.0004249278659235959,-33.74603600937452,131,21.711177963803195,-1000,-72.12103600937452,12.050324325682396,-1000,12.050324325682396,0,0
2145,-194.229339,538.33678,1.5,false,false,121.473365,3,true,2145,1.7,1.728,-104.62456261857125,0.00010160239475171261,-39.96511475937683,3,21.02631332273824,-1000,-78.34011475937683,15.859978259428074,-1000,15.859978259428074,0,0
2156,-230.633056,367.417914,1.5,false,false,72.318771,3,true,2156,2.7,1.728,-104.62456261857125,3.4919472462473674E-05,-44.63209488488235,259,18.368785731079598,-1000,-83.00709488488235,9.1856691478717,-1000,-7.0978298181894335,0,0
2157,-221.24111,269.704105,1.5,false,false,167.47842,3,true,2157,3.7,1.728,-104.62456261857125,0.006316769166738971,-22.046977136865934,259,19.19790418782606,-1000,-60.421977136865934,15.558393463786771,-1000,15.558393463786771,0,0
2201,-220.802103,595.766039,1.5,false,false,167.013222,3,true,2201,0.7,1.728,-104.62456261857125,6.335655047421318E-05,-42.029050012953235,3,19.63657310868461,-1000,-80.40405001295323,15.585305060160652,-1000,15.585305060160652,0,0
2202,-329.328023,417.20405,1.5,false,false,84.232408,3,true,2202,3.7,1.728,-104.62456261857125,8.886840519298798E-05,-40.5507696099271,131,20.533133860043662,-1000,-78.9257696099271,9.226431521192545,-1000,4.172148127428021,0,0
2206,-193.813639,356.66996,1.5,false,false,97.659466,3,true,2206,3.7,1.728,-104.62456261857125,0.00021999907352620625,-36.609983009500425,259,21.021550975487308,-1000,-74.98498300950043,11.793075270504687,-1000,11.793075270504687,0,0
2209,-94.94845,260.699496,1.5,false,false,232.991574,3,true,2209,1.7,1.728,-104.62456261857125,0.0012374990113451303,-29.12031427894955,259,19.749807586998486,-1000,-67.49531427894955,14.667091743116654,-1000,14.667091743116654,0,0
2214,-198.227869,339.064491,1.5,false,false,109.812885,3,true,2214,1.7,1.728,-104.62456261857125,0.002228402910096412,-26.537210509759348,259,24.027212967145715,-1000,-64.91221050975935,14.589698589887181,-1000,14.589698589887181,0,0
2227,-66.827175,314.359518,1.5,false,false,219.506519,3,true,2227,1.7,1.728,-104.62456261857125,0.00038595076554049165,-34.17026260203241,259,20.847776977100608,-1000,-72.54526260203241,13.388407644089707,-1000,13.388407644089707,0,0
2231,-149.196076,540.952854,1.5,false,false,149.548513,3,true,2231,1.7,1.728,-104.62456261857125,0.00019899643241403153,-37.076605966741056,3,18.212207796987478,-1000,-75.45160596674106,16.31534991756259,-1000,16.31534991756259,0,0
2251,-160.282025,353.695255,1.5,false,false,122.036152,3,true,2251,0.7,1.728,-104.62456261857125,0.0002695652699317319,-35.72146467866388,259,21.87609287400283,-1000,-74.09646467866388,14.94055694233537,-1000,14.94055694233537,0,0
2263,-319.18129,439.181159,1.5,false,false,73.323603,3,true,2263,1.7,1.728,-104.62456261857125,0.00012685203781878442,-39.006950001385036,131,20.345472360993874,-1000,-77.38195000138504,8.991039815749334,-1000,-10.26777859337392,0,0
2316,-243.196792,318.094451,1.5,false,false,117.493565,3,true,2316,0.7,1.728,-104.62456261857125,0.0033831725153840187,-24.74109273148499,259,21.00339902292079,-1000,-63.11609273148499,13.517538002917846,-1000,13.517538002917846,0,0
2320,-170.014967,269.483349,1.5,false,false,183.553002,3,true,2320,0.7,1.728,-104.62456261857125,0.0002849179723324105,-35.5317954176151,259,17.362352560074704,-1000,-73.9067954176151,16.36314216396754,-1000,16.36314216396754,0,0
2371,-328.769136,448.490613,1.5,false,false,83.64444,3,true,2371,2.7,1.728,-104.62456261857125,4.2242789987111426E-05,-43.82843848977099,131,16.99160208601579,-1000,-82.20343848977099,9.217757290456946,-1000,3.5941679552825643,0,0
2403,-585.678235,37.159725,1.5,false,false,96.300858,4,true,2403,2.7,1.728,-104.62456261857125,0.03844174453307754,-14.17357586680486,132,23.021140919172623,-1000,-52.54857586680486,9.89884789854573,-1000,9.89884789854573,0,0
2434,-408.296192,51.182717,1.5,false,false,107.617418,4,true,2434,2.7,1.728,-104.62456261857125,9.219351347376766E-05,-40.433927650322275,4,17.256148814683762,-1000,-78.80892765032227,11.540444915403722,-1000,11.540444915403722,0,0
2460,-444.774439,-51.335057,1.5,false,false,78.977216,4,true,2460,1.7,1.728,-104.62456261857125,0.0002573491710107138,-35.93432769876847,260,20.385988747669522,-1000,-74.30932769876847,9.337857656050623,-1000,-3.996165561209512,0,0
2470,-424.474815,95.712387,1.5,false,false,124.165874,4,true,2470,3.7,1.728,-104.62456261857125,2.245238925964964E-05,-46.51358328943141,4,22.180240861797316,-1000,-84.88858328943141,15.868024805106197,-1000,15.868024805106197,0,0
2473,-495.151344,-36.478185,1.5,false,false,43.662541,4,true,2473,2.7,1.728,-104.62456261857125,8.795854956376234E-05,-40.62757089264302,260,17.869887197042985,-1000,-79.00257089264302,8.952216361324643,-1000,-3.8739998722170137,0,0
2480,-409.663111,152.687649,1.5,false,false,178.959552,4,true,2480,1.7,1.728,-104.62456261857125,0.0026962273458125473,-25.702119388529255,4,26.512237093666563,-1000,-64.07711938852925,16.50142826664772,-1000,16.50142826664772,0,0
2488,-685.898148,56.318004,1.5,false,false,195.658092,4,true,2488,3.7,1.728,-104.62456261857125,2.258261172779857E-05,-46.52030559939527,132,18.710968759427125,-1000,-84.89530559939527,15.314491050454029,-1000,15.314491050454029,0,0
2504,-423.29104,74.486065,1.5,false,false,109.474601,4,true,2504,1.7,1.728,-104.62456261857125,0.008740661375028396,-20.614224063294152,4,21.640262297896818,-1000,-58.98922406329415,13.829073975400403,-1000,13.829073975400403,0,0
2510,-498.957905,-16.75975,1.5,false,false,28.882957,4,true,2510,3.7,1.728,-104.62456261857125,0.0002480818501885872,-36.15852035901759,260,16.135575633554666,-1000,-74.53352035901759,8.677148424575643,-1000,-15.802764513306501,0,0
2518,-392.866084,-129.468772,1.5,false,false,169.682318,4,true,2518,2.7,1.728,-104.62456261857125,0.002397265032199022,-26.212904433529857,260,26.34469806299586,-1000,-64.58790443352986,16.402508635155133,-1000,16.402508635155133,0,0
2550,-444.980188,-146.286891,1.5,false,false,158.048361,4,true,2550,2.7,1.728,-104.62456261857125,0.014446806816275195,-18.424426597780027,260,22.91395953989396,-1000,-56.79942659778003,16.538296676030956,-1000,16.538296676030956,0,0
2609,-594.746629,-5.527633,1.5,false,false,97.773864,4,true,2609,2.7,1.728,-104.62456261857125,0.11600978758656884,-9.364999204267285,132,26.396594327267998,-1000,-47.739999204267285,11.911878886331216,-1000,11.911878886331216,0,0
2614,-477.268006,-119.364023,1.5,false,false,123.760913,4,true,2614,2.7,1.728,-104.62456261857125,8.533153434501013E-05,-40.79389256201205,260,16.113842153830433,-1000,-79.16889256201205,14.987007859863983,-1000,14.987007859863983,0,0
2656,-601.766507,36.711643,1.5,false,false,110.708703,4,true,2656,1.7,1.728,-104.62456261857125,7.319388870385399E-05,-41.38482803509429,132,21.653615764156854,-1000,-79.75982803509429,13.60739323973818,-1000,13.60739323973818,0,0
2662,-409.622713,-113.71621,1.5,false,false,147.1451,4,true,2662,3.7,1.728,-104.62456261857125,0.006058251097414603,-22.18666914321657,260,26.311603776954712,-1000,-60.56166914321657,16.580798719451682,-1000,16.580798719451682,0,0
2666,-618.400783,60.176855,1.5,false,false,134.878646,4,true,2666,2.7,1.728,-104.62456261857125,3.490715366497141E-05,-44.629328892361855,132,18.678999820989063,-1000,-83.00432889236185,14.500083132402782,-1000,14.500083132402782,0,0
2672,-449.71133,128.329181,1.5,false,false,139.819808,4,true,2672,2.7,1.728,-104.62456261857125,0.018015081876465503,-17.453443301451927,4,26.458151428273624,-1000,-55.82844330145193,16.476687250768062,-1000,16.476687250768062,0,0
2675,-395.084168,-138.195924,1.5,false,false,175.093391,4,true,2675,1.7,1.728,-104.62456261857125,7.78419522392259E-06,-51.20920585083924,260,15.476881480031508,-1000,-89.58420585083924,16.42809480309345,-1000,16.42809480309345,0,0
2715,-503.188196,283.570726,1.5,false,false,284.560663,4,true,2715,0.7,1.728,-104.62456261857125,0.000594763076858326,-32.32900399082041,268,17.74154739839551,-1000,-70.70400399082041,11.052615303807153,-1000,11.052615303807153,0,0
2723,-274.739681,-136.532186,1.5,false,false,264.453208,4,true,2723,1.7,1.728,-104.62456261857125,0.0009318898631220877,-30.414197071127816,260,15.995892579645243,-1000,-68.78919707112782,11.787474662612885,-1000,11.787474662612885,0,0
2746,-402.88257,102.375145,1.5,false,false,143.054938,4,true,2746,1.7,1.728,-104.62456261857125,1.673319347989171E-05,-47.894738250371404,4,15.155426875395491,-1000,-86.2697382503714,16.224681532915675,-1000,16.224681532915675,0,0
2750,-646.458229,48.098493,1.5,false,false,155.935012,4,true,2750,2.7,1.728,-104.62456261857125,6.361936322085947E-05,-41.99774848826473,132,21.09223637336933,-1000,-80.37274848826473,15.85977691992883,-1000,15.85977691992883,0,0
2759,-728.903603,32.532761,1.5,false,false,232.395116,4,true,2759,3.7,1.728,-104.62456261857125,0.00024396288717754198,-36.152887633742594,132,22.194164810641986,-1000,-74.5278876337426,14.906620472808363,-1000,14.906620472808363,0,0
2767,-496.131274,12.038882,1.5,false,false,26.68617,4,true,2767,1.7,1.728,-104.62456261857125,0.0035772515623048286,-24.58425728678624,4,15.534997841039612,-1000,-62.95925728678624,8.569831565686373,-1000,-12.799949535395614,0,0
2777,-721.083558,-41.997365,1.5,false,false,226.260842,4,true,2777,0.7,1.728,-104.62456261857125,2.0775987651294086E-05,-46.95199925359053,132,15.254826257917927,-1000,-85.32699925359053,14.944298702553763,-1000,14.944298702553763,0,0
2781,-622.359327,-31.134653,1.5,false,false,128.426717,4,true,2781,0.7,1.728,-104.62456261857125,2.753535243178071E-05,-45.696058869974195,132,16.554626115989088,-1000,-84.0710588699742,15.726249550464548,-1000,15.726249550464548,0,0
2782,-612.183063,19.84509,1.5,false,false,116.323331,4,true,2782,3.7,1.728,-104.62456261857125,6.742441623773651E-05,-41.740666442113124,132,21.76370549864434,-1000,-80.11566644211312,15.125956070397361,-1000,15.125956070397361,0,0
2783,-400.978224,-47.02833,1.5,false,false,112.112559,4,true,2783,3.7,1.728,-104.62456261857125,0.027811287627894768,-15.648279231370601,260,16.766504088215335,-1000,-54.0232792313706,11.518695070418119,-1000,11.518695070418119,0,0
2796,-262.741636,-79.935319,1.5,false,false,251.462594,4,true,2796,3.7,1.728,-104.62456261857125,0.0006930360098720581,-31.6318745724072,128,20.399559747015772,-1000,-70.0068745724072,12.997634721261804,-1000,12.997634721261804,0,0
2800,-602.897266,59.007022,1.5,false,false,120.921157,4,true,2800,0.7,1.728,-104.62456261857125,2.8908611510470484E-05,-45.45005088509882,132,18.542801880741195,-1000,-83.82505088509882,13.30179474364335,-1000,13.30179474364335,0,0
2808,-505.007057,264.309658,1.5,false,false,265.399539,4,true,2808,3.7,1.728,-104.62456261857125,0.001465185519492053,-28.40133329587418,4,18.547425140762492,-1000,-66.77633329587418,11.367460455791859,-1000,11.367460455791859,0,0
2851,-501.942617,146.530767,1.5,false,false,148.415933,4,true,2851,0.7,1.728,-104.62456261857125,0.0032270171229235095,-24.965376167592154,4,19.076614381292707,-1000,-63.340376167592154,14.10577870596174,-1000,14.10577870596174,0,0
2853,-437.107218,-156.678708,1.5,false,false,170.458117,4,true,2853,3.7,1.728,-104.62456261857125,9.012499726075356E-06,-50.52149673165877,260,17.894982977278985,-1000,-88.89649673165877,16.46525322539095,-1000,16.46525322539095,0,0
2891,-214.451423,-333.178367,1.5,false,false,108.548815,5,true,2891,0.7,1.728,-104.62456261857125,0.0002521363033342655,-36.11640990658587,5,15.080498070279866,-1000,-74.49140990658587,14.088514668746939,-1000,14.088514668746939,0,0
2923,-252.717552,-557.408349,1.5,false,false,126.625087,5,true,2923,2.7,1.728,-104.62456261857125,9.801998504882926E-05,-40.17504980596598,261,16.879175364673962,-1000,-78.55004980596598,13.436645637156394,-1000,13.436645637156394,0,0
2930,-150.459962,-304.202006,1.5,false,false,164.47694,5,true,2930,1.7,1.728,-104.62456261857125,5.319324354771205E-06,-52.82486576519416,5,17.12281288908524,-1000,-91.19986576519416,16.564900458475012,-1000,16.564900458475012,0,0
2942,-257.815945,-325.664312,1.5,false,false,110.168123,5,true,2942,0.7,1.728,-104.62456261857125,0.0018120760519829628,-27.505012259335672,5,16.950362944005224,-1000,-65.88001225933567,11.331278481812953,-1000,11.331278481812953,0,0
2960,-219.85133,-578.479959,1.5,false,false,150.405837,5,true,2960,2.7,1.728,-104.62456261857125,0.0013836319070967794,-28.628788732880636,261,20.44830694620977,-1000,-67.00378873288064,15.851153613646915,-1000,15.851153613646915,0,0
2987,-228.529786,-573.573538,1.5,false,false,144.119982,5,true,2987,2.7,1.728,-104.62456261857125,0.00014951951970123054,-38.2998785345262,261,19.646605188330874,-1000,-76.6748785345262,15.46502319934611,-1000,15.46502319934611,0,0
3055,-221.452258,-451.20583,1.5,false,false,41.209386,5,true,3055,0.7,1.728,-104.62456261857125,0.0016803919285144368,-27.79132158346212,261,19.78192584946513,-1000,-66.16632158346212,8.950712457671095,-1000,-6.30658063260781,0,0
3059,-465.371299,-430.163144,1.5,false,false,216.668334,5,true,3059,0.7,1.728,-104.62456261857125,0.00034295138682600886,-34.71988152395285,133,17.75588699687772,-1000,-73.09488152395285,15.548896768862308,-1000,15.548896768862308,0,0
3075,-197.708896,-459.60299,1.5,false,false,63.195355,5,true,3075,2.7,1.728,-104.62456261857125,0.0004766459733184019,-33.309059979140216,261,16.740920810062974,-1000,-71.68405997914022,9.411910038163429,-1000,-0.3745683660148025,0,0
3105,-324.92124,-450.217994,1.5,false,false,80.383235,5,true,3105,3.7,1.728,-104.62456261857125,0.0008394160297154687,-30.782342876525107,133,22.919820895981573,-1000,-69.1573428765251,9.242848110149698,-1000,-0.8391665242939794,0,0
3109,-205.560613,-468.786122,1.5,false,false,61.69965,5,true,3109,3.7,1.728,-104.62456261857125,0.0015658492249511977,-28.075488023974813,261,22.751438092664884,-1000,-66.45048802397481,9.21055664411116,-1000,1.5374105473352078,0,0
3115,-141.279339,-284.144859,1.5,false,false,185.833436,5,true,3115,0.7,1.728,-104.62456261857125,0.000982943627105011,-30.088326259243402,5,25.03169704032232,-1000,-68.4633262592434,16.249674042639526,-1000,16.249674042639526,0,0
3120,-254.518456,-277.910773,1.5,false,false,156.937166,5,true,3120,1.7,1.728,-104.62456261857125,0.00015441132722077074,-38.240355787013044,5,15.271041343151076,-1000,-76.61535578701304,13.945941726494198,-1000,13.945941726494198,0,0
3156,-221.8787,-504.967171,1.5,false,false,80.749634,5,true,3156,1.7,1.728,-104.62456261857125,0.0019902914375171986,-27.02290921761997,261,25.552585700398794,-1000,-65.39790921761997,9.128492126646199,-1000,0.028690365975970522,0,0
3166,-395.659575,-340.392439,1.5,false,false,174.205266,5,true,3166,1.7,1.728,-104.62456261857125,0.0018335626804655439,-27.444361646197336,133,17.456249489556352,-1000,-65.81936164619734,13.600325938914136,-1000,13.600325938914136,0,0
3169,-162.803223,-515.101764,1.5,false,false,122.041559,5,true,3169,2.7,1.728,-104.62456261857125,0.0014905653835626063,-28.322255898036175,261,18.886218957916725,-1000,-66.69725589803618,15.120433017888725,-1000,15.120433017888725,0,0
3199,-213.750903,-448.969743,1.5,false,false,46.052949,5,true,3199,3.7,1.728,-104.62456261857125,0.0006447680519888873,-32.0397900825467,261,15.045380188632535,-1000,-70.4147900825467,9.111400489659868,-1000,-7.8685068318322235,0,0
