ID,X,Y,Z,Indoor,InCar,BSdist,GCellID
522,-0.728008,-141.643871,1.500000,1,0,143.581915,0
523,-119.792411,110.102143,1.500000,1,0,164.392681,0
524,-38.843648,-65.665448,1.500000,1,0,79.831260,0
525,243.274849,-104.635369,1.500000,1,0,265.863616,0
526,229.807243,-81.816697,1.500000,1,0,245.066503,0
527,-71.691055,-191.997113,1.500000,1,0,206.288024,0
528,-66.643543,-176.159108,1.500000,0,0,189.804223,0
529,-66.591400,16.690639,1.500000,1,0,72.561987,0
530,-98.220045,-51.575158,1.500000,1,0,113.399401,0
531,-117.759600,-159.879093,1.500000,0,0,199.952239,0
532,26.835929,-18.890011,1.500000,1,0,40.363964,0
533,126.667701,53.582176,1.500000,0,0,139.527796,0
534,-159.909164,104.266784,1.500000,1,0,192.340202,0
535,125.713016,13.124265,1.500000,1,0,128.562276,0
536,21.863001,-9.490516,1.500000,1,0,33.471043,0
537,66.061883,-163.279201,1.500000,1,0,177.697833,0
538,22.119499,247.911535,1.500000,1,0,250.003303,0
539,141.715041,-119.112437,1.500000,1,0,186.609688,0
540,187.473613,-83.188964,1.500000,1,0,206.443720,0
541,-202.478155,16.679454,1.500000,1,0,204.518599,0
542,107.462751,-171.359997,1.500000,0,0,203.628931,0
543,-143.862843,199.990353,1.500000,1,0,247.477088,0
544,-57.695254,-241.034020,1.500000,1,0,248.954597,0
545,82.773620,-5.733564,1.500000,1,0,86.235700,0
546,-169.235894,179.057295,1.500000,1,0,247.496571,0
547,136.312193,89.601545,1.500000,0,0,164.808073,0
548,-18.577328,-67.628958,1.500000,1,0,73.966500,0
549,169.793204,127.598514,1.500000,1,0,213.689876,0
550,6.050045,214.452045,1.500000,1,0,215.820603,0
551,149.999463,10.864991,1.500000,1,0,152.217401,0
552,-98.492851,-32.537862,1.500000,1,0,106.356966,0
553,84.951333,129.293888,1.500000,1,0,156.479674,0
554,-205.795465,47.295187,1.500000,0,0,212.463780,0
555,-81.420054,-116.355767,1.500000,1,0,143.944919,0
556,-53.433739,244.750464,1.500000,1,0,251.615190,0
557,-22.602090,229.275307,1.500000,0,0,231.582104,0
558,42.333344,-73.860669,1.500000,1,0,88.316253,0
559,-4.089210,41.849203,1.500000,1,0,48.169777,0
560,67.577567,-34.767638,1.500000,1,0,79.547258,0
561,183.807614,136.665579,1.500000,1,0,230.249798,0
562,-172.855363,73.221730,1.500000,1,0,189.189450,0
563,1.717577,61.249234,1.500000,1,0,65.625215,0
564,-30.779942,115.242974,1.500000,1,0,121.575482,0
565,-97.917362,192.914763,1.500000,1,0,217.614718,0
566,216.159313,82.011378,1.500000,0,0,232.385380,0
567,135.533934,85.979437,1.500000,1,0,162.216401,0
568,-64.680200,222.437118,1.500000,1,0,232.839107,0
569,-96.283197,213.829593,1.500000,1,0,235.681562,0
570,-43.253890,-219.126732,1.500000,1,0,224.587787,0
571,-27.225483,64.852497,1.500000,1,0,74.157422,0
572,179.649823,-57.431790,1.500000,1,0,190.065039,0
573,-207.235538,117.870288,1.500000,1,0,239.566740,0
574,-156.678748,-93.787547,1.500000,1,0,184.110250,0
575,113.615944,-42.850543,1.500000,1,0,123.681048,0
576,105.431440,-21.788787,1.500000,1,0,110.194328,0
577,-92.146792,126.732292,1.500000,1,0,158.443539,0
578,16.838651,-155.767247,1.500000,1,0,158.427350,0
579,232.633445,143.465160,1.500000,1,0,274.322478,0
580,-18.762958,-71.054017,1.500000,1,0,77.155505,0
581,207.349235,142.759477,1.500000,1,0,252.836357,0
582,133.321680,25.893128,1.500000,1,0,137.830963,0
583,6.937075,-12.836725,1.500000,1,0,27.661427,0
584,179.960237,-97.288181,1.500000,0,0,205.919711,0
585,91.373512,184.247168,1.500000,0,0,206.998521,0
586,9.676964,79.027636,1.500000,1,0,83.013619,0
587,-49.638954,218.125829,1.500000,1,0,224.933663,0
588,142.151575,94.909662,1.500000,0,0,172.531632,0
589,33.639236,-29.827261,1.500000,1,0,50.729811,0
590,196.287552,120.573957,1.500000,1,0,231.558054,0
591,72.481575,-177.091569,1.500000,1,0,192.788103,0
592,4.298021,-19.502265,1.500000,1,0,30.839282,0
593,-45.728938,-183.534236,1.500000,1,0,190.599584,0
594,-113.140127,167.843502,1.500000,1,0,203.775316,0
595,-231.522580,79.283805,1.500000,0,0,245.847263,0
596,-70.425273,98.972365,1.500000,1,0,123.723475,0
597,6.801576,-69.370433,1.500000,1,0,73.557926,0
598,-155.615159,44.191144,1.500000,1,0,163.466159,0
599,-87.388876,-121.944661,1.500000,0,0,151.853765,0
600,-111.123479,-47.523781,1.500000,1,0,123.122652,0
601,-24.959816,142.965380,1.500000,1,0,147.018169,0
602,233.770088,-91.024474,1.500000,0,0,251.964599,0
603,-20.464232,157.525312,1.500000,1,0,160.577890,0
604,111.081913,-153.016245,1.500000,1,0,190.539793,0
605,110.658175,2.590596,1.500000,1,0,113.155614,0
606,24.733438,207.283603,1.500000,1,0,210.072571,0
607,-219.440367,-145.509452,1.500000,1,0,264.346979,0
608,-84.421151,-82.545343,1.500000,1,0,120.386521,0
609,164.031989,39.400455,1.500000,0,0,170.326566,0
610,-223.510547,132.719409,1.500000,1,0,261.005088,0
611,-86.290353,-190.627020,1.500000,1,0,210.563378,0
612,-158.156671,20.113011,1.500000,1,0,161.153082,0
613,-106.138860,-29.640672,1.500000,1,0,112.677758,0
614,223.306882,-3.864848,1.500000,1,0,224.573263,0
615,-239.855475,-146.830665,1.500000,1,0,282.209395,0
616,248.721896,0.943948,1.500000,1,0,249.831389,0
617,-50.908608,-3.109534,1.500000,1,0,56.156972,0
618,27.534556,-234.516295,1.500000,1,0,237.293688,0
619,210.549120,-141.034021,1.500000,0,0,254.506929,0
620,131.105102,-149.973647,1.500000,1,0,200.581387,0
621,212.719534,155.777125,1.500000,1,0,264.704293,0
622,118.219834,-166.444594,1.500000,1,0,205.504214,0
623,-220.735235,91.103149,1.500000,1,0,239.950156,0
624,-22.242216,63.398545,1.500000,1,0,71.178239,0
625,56.045229,33.743409,1.500000,1,0,69.512124,0
626,-129.053439,159.440097,1.500000,0,0,206.465941,0
627,213.530679,10.868149,1.500000,0,0,215.094671,0
628,-180.266299,75.835713,1.500000,1,0,196.975237,0
629,-20.637611,240.392552,1.500000,1,0,242.418523,0
630,-158.509199,181.767658,1.500000,1,0,242.315699,0
631,8.741699,-66.497785,1.500000,1,0,71.067734,0
632,241.325015,93.765797,1.500000,1,0,259.965454,0
633,-13.830730,260.002026,1.500000,1,0,261.427987,0
634,214.516648,119.902619,1.500000,1,0,246.873004,0
635,85.526300,208.245089,1.500000,1,0,226.347112,0
636,185.213450,103.030120,1.500000,1,0,213.240423,0
637,202.915069,31.231063,1.500000,1,0,206.644997,0
638,-63.915785,101.833505,1.500000,1,0,122.505266,0
639,-99.298432,-30.815790,1.500000,0,0,106.592878,0
640,-110.217505,-141.540646,1.500000,1,0,180.925131,0
641,-36.577494,-206.132425,1.500000,0,0,210.667368,0
642,-143.648812,205.092047,1.500000,1,0,251.495485,0
643,32.094965,35.838862,1.500000,0,0,53.542140,0
644,182.778639,-45.205986,1.500000,1,0,189.746837,0
645,-99.574886,-38.567037,1.500000,1,0,109.338119,0
646,-77.180456,102.446361,1.500000,1,0,130.400651,0
647,-130.997788,-127.836298,1.500000,1,0,184.539398,0
648,108.973150,155.456237,1.500000,0,0,191.295684,0
649,146.862867,167.977853,1.500000,1,0,224.360226,0
650,-6.315048,109.672392,1.500000,0,0,112.339501,0
651,-52.305935,111.077048,1.500000,1,0,125.005085,0
652,-42.537523,-256.175928,1.500000,1,0,260.744697,0
653,-248.790986,-61.519130,1.500000,0,0,257.359298,0
654,1.891272,92.029911,1.500000,1,0,95.001744,0
655,-22.268712,81.306149,1.500000,1,0,87.514773,0
656,-21.939191,57.514667,1.500000,1,0,65.890174,0
657,-162.723346,192.107493,1.500000,1,0,252.856533,0
658,2.626922,-139.725084,1.500000,1,0,141.711854,0
659,84.360234,39.373140,1.500000,1,0,96.016370,0
660,25.080742,-57.627542,1.500000,1,0,67.098638,0
661,75.276240,178.355974,1.500000,1,0,195.011835,0
662,60.965519,-40.925487,1.500000,0,0,77.096952,0
663,59.825224,-132.385342,1.500000,1,0,147.163807,0
664,173.566715,143.629889,1.500000,1,0,226.510926,0
665,137.146608,-94.441428,1.500000,0,0,168.168444,0
666,17.028846,216.999789,1.500000,1,0,218.931816,0
667,79.745815,141.542868,1.500000,1,0,164.152456,0
668,64.257548,-1.883601,1.500000,1,0,68.445821,0
669,-77.296510,104.314625,1.500000,1,0,131.941432,0
670,-211.511067,106.596630,1.500000,0,0,238.016855,0
671,-216.488294,139.693337,1.500000,1,0,258.715403,0
672,-83.239544,-215.053155,1.500000,1,0,231.795020,0
673,-28.327155,93.868288,1.500000,0,0,100.826253,0
674,-88.916642,198.014674,1.500000,1,0,218.330553,0
675,-120.267556,98.514177,1.500000,1,0,157.230970,0
676,-169.432570,8.407250,1.500000,1,0,171.260993,0
677,-145.952675,169.819975,1.500000,1,0,225.151632,0
678,-96.898351,-28.919539,1.500000,1,0,103.816570,0
679,-97.740845,-160.057999,1.500000,0,0,189.008164,0
680,-79.164368,-35.472652,1.500000,1,0,89.875226,0
681,-217.621490,60.044093,1.500000,1,0,226.972809,0
682,70.040950,-100.253575,1.500000,0,0,124.534188,0
683,147.869707,6.481550,1.500000,1,0,149.865642,0
684,36.134030,-185.888659,1.500000,1,0,190.820627,0
685,65.142357,158.498481,1.500000,0,0,172.966890,0
686,75.416727,46.252013,1.500000,0,0,91.537869,0
687,-157.242364,-17.539915,1.500000,0,0,159.953305,0
688,181.798080,-14.872360,1.500000,0,0,183.912966,0
689,-31.529115,-244.499944,1.500000,1,0,247.641995,0
690,44.364681,-132.594199,1.500000,1,0,141.780452,0
691,-35.631568,-153.899489,1.500000,1,0,159.708834,0
692,-32.071640,-76.127075,1.500000,1,0,85.884642,0
693,-41.835179,-164.363918,1.500000,1,0,171.224793,0
694,60.958759,77.223968,1.500000,1,0,101.152170,0
695,-20.441903,-27.107849,1.500000,0,0,41.291123,0
696,98.158456,-193.715602,1.500000,0,0,218.433209,0
697,22.410146,215.592195,1.500000,1,0,218.023988,0
698,-185.859970,90.379268,1.500000,0,0,208.001419,0
699,59.146098,212.338385,1.500000,1,0,221.671154,0
700,176.316783,-73.761267,1.500000,1,0,192.563191,0
701,115.627542,-103.815790,1.500000,0,0,157.161372,0
702,12.360310,-71.592660,1.500000,1,0,76.357948,0
703,-82.702384,-195.072592,1.500000,1,0,213.178917,0
704,133.369290,198.110347,1.500000,1,0,239.973597,0
705,24.623313,-181.243269,1.500000,0,0,184.411713,0
706,-113.177978,-82.548638,1.500000,1,0,142.041481,0
707,-57.432856,193.370383,1.500000,1,0,203.083451,0
708,5.370982,185.698827,1.500000,1,0,187.256913,0
709,-5.827402,-263.652456,1.500000,0,0,264.761829,0
710,-211.617816,-153.950053,1.500000,1,0,262.745064,0
711,176.520275,-141.360357,1.500000,0,0,227.364043,0
712,-68.239371,233.714906,1.500000,1,0,244.604822,0
713,-119.084227,-204.066897,1.500000,1,0,237.437574,0
714,-209.269009,75.842448,1.500000,1,0,223.825479,0
715,-12.671996,69.351568,1.500000,1,0,74.313320,0
716,-193.704034,-134.759831,1.500000,1,0,237.136490,0
717,-59.595169,-148.721201,1.500000,1,0,161.931559,0
718,-55.124591,13.014534,1.500000,1,0,61.321682,0
719,-76.792489,-101.219126,1.500000,1,0,129.207770,0
720,-23.963612,104.396716,1.500000,0,0,109.659377,0
721,58.478571,-128.979377,1.500000,1,0,143.553729,0
722,173.048527,-42.590888,1.500000,0,0,179.755462,0
723,-1.296853,283.573581,1.500000,0,0,284.548603,0
724,107.937696,24.880339,1.500000,0,0,113.233509,0
725,49.816334,-226.813640,1.500000,1,0,233.405964,0
726,158.898826,39.052514,1.500000,0,0,165.306339,0
727,-30.655436,143.204830,1.500000,1,0,148.322719,0
728,62.123685,198.483583,1.500000,1,0,209.302019,0
729,-242.082384,-116.555672,1.500000,0,0,269.706054,0
730,-23.298753,-217.195239,1.500000,1,0,219.701738,0
731,42.635164,-210.369155,1.500000,1,0,215.928666,0
732,73.122312,130.007205,1.500000,0,0,150.999986,0
733,52.347633,227.028732,1.500000,0,0,234.167824,0
734,-46.877202,-257.074262,1.500000,1,0,262.367868,0
735,5.619357,220.622372,1.500000,1,0,221.941565,0
736,199.571601,79.761294,1.500000,1,0,216.201151,0
737,234.550096,93.353661,1.500000,0,0,253.536789,0
738,-87.048653,-94.624643,1.500000,1,0,130.704021,0
739,-97.650550,-155.851688,1.500000,1,0,185.412051,0
740,17.806197,-211.743752,1.500000,1,0,213.786640,0
741,152.504000,157.837271,1.500000,1,0,220.731339,0
742,124.610634,173.854251,1.500000,1,0,215.186804,0
743,-209.803685,136.792866,1.500000,1,0,251.559385,0
744,-147.801498,119.324635,1.500000,0,0,191.405072,0
745,15.499997,-235.395326,1.500000,1,0,237.072689,0
746,-39.226981,-139.638486,1.500000,1,0,146.935063,0
747,94.775823,-159.525536,1.500000,1,0,187.037705,0
748,208.837327,-78.388110,1.500000,1,0,224.298852,0
749,66.263651,226.568567,1.500000,1,0,237.226552,0
750,121.613356,-54.777364,1.500000,1,0,135.434921,0
751,-139.546278,14.559136,1.500000,1,0,142.258153,0
752,-184.180521,-33.917687,1.500000,1,0,188.746189,0
753,-248.572758,117.039073,1.500000,1,0,275.751356,0
754,9.829616,45.568112,1.500000,1,0,52.204637,0
755,-64.812596,235.021587,1.500000,1,0,244.924619,0
756,205.608614,-68.717557,1.500000,1,0,218.057916,0
757,-87.659304,103.970154,1.500000,1,0,138.007958,0
758,-56.743319,-213.620760,1.500000,0,0,222.274342,0
759,127.158117,168.932606,1.500000,1,0,212.743184,0
760,149.138821,-144.191424,1.500000,1,0,208.772136,0
761,-206.014189,3.407551,1.500000,0,0,207.378175,0
762,52.545107,199.188495,1.500000,0,0,207.338599,0
763,132.205225,202.437201,1.500000,1,0,242.922399,0
764,-57.555352,69.826923,1.500000,1,0,93.491538,0
765,-45.335350,-19.493571,1.500000,1,0,54.658424,0
766,-66.475529,1.716220,1.500000,1,0,70.527947,0
767,10.028263,142.381043,1.500000,1,0,144.655375,0
768,122.522652,-136.461053,1.500000,1,0,184.893671,0
769,-88.022179,-116.695410,1.500000,1,0,148.047198,0
770,139.255012,203.444703,1.500000,1,0,247.656931,0
771,61.470516,-79.095551,1.500000,1,0,102.893054,0
772,-203.434822,149.250228,1.500000,1,0,253.404040,0
773,84.743508,-78.673457,1.500000,1,0,117.996716,0
774,-40.499333,16.025650,1.500000,1,0,49.490074,0
775,142.153082,-187.999694,1.500000,1,0,236.862056,0
776,-64.529497,105.093602,1.500000,1,0,125.542707,0
777,-62.996047,-131.155220,1.500000,1,0,147.385358,0
778,-186.285356,7.351663,1.500000,1,0,187.905643,0
779,132.160963,63.997739,1.500000,1,0,148.709383,0
780,-24.660638,-51.373853,1.500000,1,0,61.641462,0
781,-76.458693,-140.039385,1.500000,0,0,161.273715,0
782,-175.283481,-175.249413,1.500000,1,0,248.975712,0
783,207.191419,-6.235784,1.500000,1,0,208.613084,0
784,-3.124759,-108.211485,1.500000,1,0,110.777884,0
785,-66.897917,57.812032,1.500000,1,0,91.486679,0
786,93.161425,162.213705,1.500000,0,0,188.532722,0
787,146.137562,-97.062522,1.500000,1,0,177.001611,0
788,-0.520005,232.298309,1.500000,1,0,233.484528,0
789,0.978327,-255.414779,1.500000,1,0,256.495451,0
790,-140.723711,-163.801891,1.500000,0,0,217.224475,0
791,129.958162,-188.679631,1.500000,0,0,230.307136,0
792,-109.648127,138.042131,1.500000,1,0,177.849914,0
793,169.998493,-11.952966,1.500000,1,0,172.030843,0
794,-74.868005,-144.275598,1.500000,1,0,164.234333,0
795,73.549773,-242.936026,1.500000,1,0,254.911224,0
796,-111.986621,-47.184381,1.500000,1,0,123.772449,0
797,58.049759,-39.706215,1.500000,1,0,74.152600,0
798,-131.075153,185.891677,1.500000,1,0,228.667141,0
799,-88.877048,-170.000900,1.500000,0,0,193.265842,0
800,-45.219614,-19.983453,1.500000,1,0,54.739400,0
801,-246.320969,-27.939949,1.500000,1,0,249.011868,0
802,47.324635,-243.767827,1.500000,1,0,249.428596,0
803,-11.496959,261.974863,1.500000,1,0,263.277912,0
804,-153.333847,90.760957,1.500000,1,0,179.724984,0
805,-118.803082,123.789817,1.500000,1,0,173.177196,0
806,103.358503,109.683407,1.500000,1,0,152.530915,0
807,2.954457,201.976915,1.500000,1,0,203.360893,0
808,-244.163132,-12.683872,1.500000,1,0,245.619148,0
809,189.194919,132.680259,1.500000,1,0,232.273585,0
810,111.086578,86.834013,1.500000,1,0,142.942729,0
811,45.513784,-143.061546,1.500000,0,0,151.955126,0
812,187.881464,-143.197299,1.500000,1,0,237.396632,0
813,-157.845344,-128.359423,1.500000,1,0,204.801230,0
814,-182.719523,178.238904,1.500000,1,0,256.335290,0
815,89.799298,-60.837533,1.500000,0,0,110.983644,0
816,-231.637244,96.132785,1.500000,1,0,251.891991,0
817,-102.195053,69.495891,1.500000,0,0,125.800468,0
818,94.855105,-207.922673,1.500000,0,0,229.742419,0
819,-140.929418,-202.086915,1.500000,1,0,247.492368,0
820,164.946408,-45.722464,1.500000,0,0,172.771848,0
821,-181.002012,139.703801,1.500000,1,0,229.850235,0
822,-0.126503,-48.720103,1.500000,1,0,54.091723,0
823,106.157941,28.083440,1.500000,1,0,112.296207,0
824,228.347877,0.734607,1.500000,1,0,229.555097,0
825,166.535037,139.164456,1.500000,1,0,218.295475,0
826,218.073554,-122.008881,1.500000,1,0,250.987035,0
827,164.751479,-111.585395,1.500000,0,0,200.366166,0
828,19.647390,48.248710,1.500000,1,0,57.150747,0
829,22.852531,-157.968174,1.500000,0,0,161.333296,0
830,-55.025655,-77.351557,1.500000,1,0,97.792311,0
831,-178.937316,57.811428,1.500000,1,0,189.507187,0
832,11.218169,-72.696289,1.500000,0,0,77.219478,0
833,-100.962236,182.559898,1.500000,1,0,209.937466,0
834,99.166308,-7.922061,1.500000,1,0,102.220183,0
835,-205.393426,12.930597,1.500000,1,0,207.137418,0
836,100.992037,-164.224862,1.500000,1,0,194.220100,0
837,-10.342439,-80.748446,1.500000,1,0,84.732093,0
838,-123.061447,109.346933,1.500000,1,0,166.292278,0
839,6.367436,-280.771192,1.500000,1,0,281.824869,0
840,120.332818,-62.399034,1.500000,1,0,137.571351,0
841,-136.948508,-118.959897,1.500000,1,0,182.916923,0
842,-204.204210,-122.794438,1.500000,1,0,239.437013,0
843,-247.666733,-116.386448,1.500000,1,0,274.657725,0
844,-169.429960,44.546821,1.500000,1,0,176.757407,0
845,-147.451253,-170.183048,1.500000,0,0,226.398745,0
846,-136.667267,71.675609,1.500000,1,0,156.101200,0
847,-133.004998,-57.404334,1.500000,1,0,146.757749,0
848,45.141757,14.696541,1.500000,1,0,52.971847,0
849,52.696099,7.577231,1.500000,1,0,58.194014,0
850,-184.191995,86.866755,1.500000,0,0,204.999450,0
851,-32.502468,238.729703,1.500000,1,0,242.075466,0
852,81.105670,240.695004,1.500000,1,0,255.077370,0
853,69.996407,-139.365475,1.500000,1,0,157.716463,0
854,-220.177653,-148.013935,1.500000,0,0,266.342963,0
855,-207.193112,-40.357874,1.500000,1,0,212.391134,0
856,-8.491828,-128.291713,1.500000,1,0,130.702428,0
857,-133.291214,-78.930351,1.500000,0,0,156.680560,0
858,-106.894511,-143.270370,1.500000,0,0,180.291668,0
859,220.512193,97.122612,1.500000,0,0,242.096425,0
860,-118.180497,-209.853706,1.500000,1,0,241.986482,0
861,-51.647212,153.702997,1.500000,1,0,163.842290,0
862,22.124423,89.065292,1.500000,1,0,94.733132,0
863,-133.060648,-72.797437,1.500000,1,0,153.482419,0
